score,param_M1_W,param_M1_L,param_M3_W,param_M3_L,param_M5_W,param_M5_L,param_M6_W,param_M6_L,param_M7_W,param_M7_L,param_M8_W,param_M8_L,param_Cc,param_Rc,param_VBIAS,gain_db,gbw_mhz,phase_margin,dc_gain_db,gbw_hz
1008412.3967935028,2.1811508191498592e-05,1.2119196754961238e-06,3.704474790615747e-06,1.9561012152180026e-06,8.015888946345734e-06,9.602628300376851e-07,3.9593356802121904e-05,4.7089290349860827e-07,3.533393574102335e-05,1.0922889824321098e-06,9.237944160151339e-06,1.367791160114483e-06,3.803583311181245e-12,545.3209340422321,0.6449966128426664,20.50401,1.5876032064970953,91.42355228129264,20.50401,1587603.2064970953
0.3008104701383231,3.2328003880276586e-05,9.819719850940554e-07,1.3470100465479763e-05,1.3084576098375594e-06,6.466559776227949e-06,5.844318069033914e-07,2.6777441347776167e-05,5.78368885210489e-07,3.8191257203798476e-05,1.9837341495673633e-06,5.82289826718115e-06,5.821971445309687e-07,4.6115233138473124e-12,1036.4837037618418,0.5849374635662262,40.2806,9.883401194467073,73.57700633657873,40.2806,9883401.194467073
0.40883549407157604,2.9822986814550813e-05,1.4469343893355438e-06,6.899363210651909e-06,7.197966427245596e-07,1.163122644798936e-05,1.555409434976789e-06,4.988224532755548e-05,6.266922149808902e-07,3.9109340431435836e-05,6.354707210839508e-07,9.117339633875285e-06,9.570039868445594e-07,2.2378015444569792e-12,721.6781253437033,0.441544956634196,32.03938,8.034766237136958,85.7622203131534,32.03938,8034766.237136958
0.3233948914784997,1.01947499459186e-05,1.2280042724421876e-06,8.727704664255486e-06,9.832266911713297e-07,4.662548684335263e-06,1.048214864877505e-06,6.732173842468052e-05,4.85325509646129e-07,2.6907220171450633e-05,1.2573468326990936e-06,2.5528650232579406e-06,1.6487890565721793e-06,2.3710034002848892e-12,1456.7596464212468,0.5398072438022128,45.22816,7.495756340860012,85.57324026508725,45.22816,7495756.340860012
0.47425338692534424,5.1869517326568456e-06,1.4645870865247196e-06,9.061874551920952e-06,1.4860809591234592e-06,1.537697731556764e-05,9.807578112822758e-07,4.5808308956699755e-05,7.000506159193494e-07,3.3040848764695614e-05,1.0021998476028601e-06,5.726530076378931e-06,8.735147050709147e-07,1.2841291967431171e-12,1367.3041029492997,0.6123612188500537,33.12654,5.091902522986229,82.87271454154644,33.12654,5091902.522986229
0.37754207859141165,3.310960945020015e-05,1.1942788062942568e-06,2.5345465140915134e-06,6.537601976009431e-07,5.238878284318645e-06,6.721289280901912e-07,5.548601066152392e-05,6.749296029896809e-07,4.8438939444554625e-05,9.253552141392173e-07,3.244356017778246e-06,9.526565120665167e-07,1.4992591237041245e-12,1248.9229065982545,0.7988365202421052,32.5273,9.140126856343535,80.25762648835814,32.5273,9140126.856343536
1008270.2701743775,1.2602980783644847e-05,1.3496960622529358e-06,3.339799030710609e-06,1.942810326195258e-06,1.1748411420262892e-05,9.850573129679088e-07,6.142027557784893e-05,6.931813345284198e-07,2.8110591215060554e-05,7.483019213665089e-07,4.893696737468337e-06,1.344704211743674e-06,2.5104112990141836e-12,1493.1021932830076,0.6072806170966265,19.56212,1.729729825622544,94.06998644528015,19.56212,1729729.825622544
1008507.2036239719,7.847234956780819e-06,1.8373929006774951e-06,4.2394374391176296e-06,1.4471018289908961e-06,4.245975922319071e-06,9.480000040820445e-07,2.6061624379007522e-05,6.954714193033171e-07,2.2998597643165394e-05,5.569679296980216e-07,3.50127199695184e-06,1.2795256025107694e-06,2.8884085352124657e-12,251.10777382084748,0.44194406401613184,29.58846,1.4927963760281333,88.70073432209806,29.58846,1492796.3760281333
1007866.0285394513,2.3769540268543813e-05,1.8406743713098443e-06,5.053224654316378e-06,1.4960467411066488e-06,6.174181838669475e-06,5.237270888496245e-07,4.245669468126418e-05,6.299507336877614e-07,2.560092531450829e-05,1.0410245890118733e-06,3.314194587950614e-06,5.726531895178681e-07,4.2832635644167795e-12,402.92452531154856,0.6997044467870192,28.62878,2.1339714605487408,85.37073839570067,28.62878,2133971.460548741
0.3759803392040456,1.0684324777053033e-05,1.5377751641718971e-06,3.2199665149575605e-06,1.0712940315204165e-06,1.429774666513143e-05,1.1256468921689942e-06,3.707223890242324e-05,6.180557660615978e-07,3.2622812779017525e-05,6.578741891493886e-07,3.98560363420799e-06,1.999604062538837e-06,1.8081357941478535e-12,1075.9487527181113,0.5424183359838455,37.18964,7.803894431838177,84.10048407679619,37.18964,7803894.431838177
0.24193357499999998,1.4964711769939684e-05,8.79672525204284e-07,5.35770132091688e-06,9.38812622197146e-07,4.953483927012823e-06,1.0545750383741413e-06,2.9083104133887998e-05,3.85397945965576e-07,2.689359059811397e-05,1.5174941012024673e-06,7.4881770094756984e-06,1.4206617799765478e-06,2.678143097390426e-12,296.7338536213073,0.4758246095392953,47.74219,11.825403694826923,69.36488458998932,47.74219,11825403.694826923
1006301.6319283796,1.7541876182763282e-05,1.7673051243766357e-06,3.734225297164529e-06,9.896551496649883e-07,6.58521784185286e-06,1.172000353266438e-06,3.641231659004605e-05,7.102994560577465e-07,7.188885656731812e-05,7.723338292317792e-07,6.293374826384271e-06,1.3701747862292413e-06,1.947179528439094e-12,1199.2131744789983,0.7537755729632246,31.99526,3.6983680716203544,88.46053545931034,31.99526,3698368.0716203544
0.39759448458953084,3.6102084923184906e-05,7.250036942987656e-07,1.3929846430813426e-05,6.561212818042021e-07,1.376005169224945e-05,1.9275714203848978e-06,5.045933313873665e-05,6.11837869876171e-07,7.102593710432382e-05,1.2719913188902656e-06,2.8881778741623755e-06,8.284063792935326e-07,2.7515377303478815e-12,1296.5251734419512,0.6242879355363822,30.08256,9.071452616418766,87.5149521403012,30.08256,9071452.616418766
1007135.7858121855,6.878199776425393e-06,1.5677811006207895e-06,5.630142098330478e-06,1.9300240925530345e-06,6.943854287760616e-06,1.862405322612241e-06,5.0587358467437024e-05,4.3510074362666866e-07,5.4980480575180486e-05,1.5364025272553931e-06,9.167241591562508e-06,1.3333762970623375e-06,3.6234276727910254e-12,383.9375961740519,0.6026319559335213,45.99543,2.8642141878144964,85.61843107022813,45.99543,2864214.1878144965
1007185.7539967389,2.4465723839455006e-05,8.589704696891811e-07,1.3264474877014414e-05,5.772917279380048e-07,1.4736656073570067e-05,1.2696565453942611e-06,7.536152385806241e-05,6.801586869116174e-07,2.51837651421205e-05,7.208186190333543e-07,5.764013214224801e-06,7.816218279073275e-07,1.291763028876759e-12,690.8940248742019,0.769309160435812,42.56648,26.574735669950627,52.81424600326103,42.56648,26574735.669950627
0.3728139507018812,1.6896712775272075e-05,1.49426518880068e-06,6.015869795002367e-06,1.5284374440131772e-06,5.065607654233594e-06,7.934951965051479e-07,4.715440529106025e-05,4.5969092407018285e-07,7.74621430908242e-05,1.4315302703469158e-06,4.136360758764573e-06,7.210703228582222e-07,2.7525350614342463e-12,690.8051080191702,0.5489206126334264,40.78288,6.8525779719247515,84.84126750881092,40.78288,6852577.971924751
0.46110175972673884,7.81496013407247e-06,8.406454516240745e-07,1.0415514203276978e-05,7.373022530176997e-07,1.7712577161185055e-05,5.818627810917843e-07,2.2896252388923053e-05,6.670890844355914e-07,4.183315923723266e-05,1.6245086177379356e-06,8.583361204092195e-06,8.039723131812011e-07,1.410782864043036e-12,1397.7763063102147,0.475032095644502,23.72314,8.438987610930447,80.77973708891003,23.72314,8438987.610930447
1001815.1655022678,3.729839000421069e-05,1.2962094799586358e-06,2.6753170811748742e-06,6.653360313173275e-07,1.5103595037146591e-05,1.2200467961242319e-06,2.2982481471751754e-05,5.780778457445662e-07,3.7040878777520985e-05,1.8692238519316025e-06,3.988190853823656e-06,7.588130903420009e-07,1.1740840510338914e-12,1212.1726279493541,0.511783331221209,29.83634,17.677986523901243,58.1848344977322,29.83634,17677986.523901243
0.271134,1.4044110486566852e-05,5.588536273023154e-07,4.318222464580984e-06,6.025522218420724e-07,4.183715625761751e-06,5.544009432415685e-07,5.0063241151785686e-05,4.373808167207587e-07,2.8008566187778543e-05,7.239319201835448e-07,2.2015779020356e-06,5.723191781215806e-07,1.3459184407280423e-12,419.6791515068222,0.4828235295755216,43.8488,31.50023055446039,63.257627900879314,43.8488,31500230.55446039
1008134.3481068992,1.123112251588842e-05,6.557374249953047e-07,5.568004292011432e-06,1.6898549629461163e-06,7.5522808647561155e-06,7.485443751653255e-07,7.041463372603306e-05,3.735317374501723e-07,4.426050481539653e-05,1.976255055047384e-06,5.798677161533756e-06,9.769366765253237e-07,1.1906209099489176e-12,906.5020077557103,0.7101918442995313,9.77999,1.8656518931008366,106.40362923416755,9.77999,1865651.8931008365
1008453.2658160381,1.0955454469656108e-05,1.395638413005907e-06,4.242113928788428e-06,9.769561411168846e-07,1.1463840790503347e-05,1.299616314812212e-06,2.1906528540863054e-05,5.018553669213362e-07,7.552332371042526e-05,9.985975740180496e-07,2.139166527981425e-06,1.0652560904269793e-06,3.899580657771798e-12,713.1774256317943,0.4197302957080921,23.74891,1.5467341839618325,92.45765654399924,23.74891,1546734.1839618324
1007184.4892214272,9.326534912986588e-06,1.0013926306028389e-06,1.0310078397162876e-05,6.805347248844033e-07,5.756503415789266e-06,1.5737652442351111e-06,2.5030212808218922e-05,7.068394933834602e-07,4.954304889480973e-05,1.5070116254585058e-06,3.0231341391335235e-06,9.067642700214809e-07,1.6167764092840363e-12,965.4690317566445,0.43332581937693965,21.48686,2.815510778572733,89.40016941509911,21.48686,2815510.778572733
1006428.9406537294,5.399938633466308e-06,1.352705785002865e-06,7.946437318442054e-06,6.884300515991331e-07,1.1983104603548652e-05,8.548880180104152e-07,7.078508761791732e-05,6.797898958923487e-07,4.4022947149271414e-05,1.905952583385255e-06,6.365196205235863e-06,1.4155646740298156e-06,2.8245971815524404e-12,498.30847448019784,0.4522753546723517,35.71191,3.571059346270631,85.77259593908727,35.71191,3571059.3462706306
1006919.0804477105,2.71895483638991e-05,1.9945980271802157e-06,8.281229230472682e-06,1.1426361668557004e-06,1.2001368448670976e-05,5.932720211153169e-07,2.2012189443736657e-05,7.173161653036841e-07,4.338831303416528e-05,5.742226285676759e-07,3.789616031237883e-06,1.0641181561991437e-06,2.541599165848503e-12,803.9109359743452,0.40430985826960664,22.39371,3.0809195522895534,90.7520730874733,22.39371,3080919.5522895535
1001290.0025380248,8.89962238935231e-06,5.887517681259596e-07,3.905260042063986e-06,7.037845323438742e-07,1.0478435918845007e-05,1.2101892097386909e-06,3.472431647473601e-05,4.021137598260603e-07,6.723714208366111e-05,1.8728055433466313e-06,3.816689226738254e-06,5.023951861738174e-07,1.3236802604797285e-12,750.4766959160775,0.6939882067716785,50.6126,23.881680895373528,58.709997461975235,50.6126,23881680.895373527
1005573.1021640714,2.411939548407961e-05,1.0723723222429776e-06,5.589201909170695e-06,8.314358166913571e-07,6.240457689516762e-06,5.073063311507593e-07,6.633080139464942e-05,7.55337193722902e-07,2.7583586061406117e-05,1.459430211117909e-06,3.6165206629409263e-06,6.885249428416612e-07,2.2486471556145075e-12,587.4552790057761,0.6729771847700956,23.51996,4.426897835928573,84.74914419695209,23.51996,4426897.835928573
0.42917445,1.8209266310948437e-05,5.607251890153377e-07,4.5527827900835245e-06,9.31268473128605e-07,1.663108938549964e-05,7.859681969278632e-07,2.248436373342149e-05,4.616642522266573e-07,7.143111044666249e-05,8.436775205430928e-07,2.8390713448066022e-06,1.3018248510420558e-06,1.742839099711181e-12,233.79779114504421,0.4651697508525987,22.77674,16.511241894822223,80.72513574706835,22.77674,16511241.894822223
0.41026619999999997,5.9232561948668635e-06,5.337254862286905e-07,1.0183821143515979e-05,5.652081818241339e-07,1.7327634583729804e-05,7.017781615034151e-07,2.2556779503500263e-05,4.686921643605757e-07,4.0740239117780446e-05,1.2054501436282522e-06,6.2355657320082745e-06,1.0962088906580932e-06,1.0193934018439004e-12,486.71115890545536,0.7232104532669988,25.29784,15.769181861189,66.48913544034382,25.29784,15769181.861189
1001347.3842812077,3.0041744509283958e-05,9.379556300451245e-07,5.398142770618744e-06,9.902662925431086e-07,1.5888813740703805e-05,1.3181529016928618e-06,2.610798582277063e-05,4.743323995517154e-07,4.0017583494082966e-05,1.759431513897703e-06,8.421435951514113e-06,7.615071863597814e-07,1.2318708397790233e-12,1383.0989637428302,0.679458818978032,32.81621,19.63821423321512,58.652615718792276,32.81621,19638214.23321512
0.3049799359834032,5.05028999616429e-06,5.68978222522972e-07,4.407520891998903e-06,1.0582945749324517e-06,5.8092827063024595e-06,1.205126692756622e-06,4.318592663077781e-05,4.650911907910961e-07,2.785884781903219e-05,8.528534229775037e-07,3.033686498518463e-06,1.4261328039221968e-06,2.0749838306570554e-12,1282.5468378128512,0.5830020381950981,41.53016,9.34175456066387,84.35160469230078,41.53016,9341754.560663871
1007753.0507043622,3.0251532170319312e-05,9.145705640238186e-07,2.259927970093674e-06,8.559197537088002e-07,5.740335755672481e-06,7.841463295729524e-07,7.507526113616047e-05,7.056219442374823e-07,7.272440543358836e-05,1.5136967308276414e-06,4.160005087810508e-06,1.2058452461992607e-06,3.87754890349407e-12,1295.586107701343,0.6556211017446474,22.07131,2.2469492956378354,92.92621412720318,22.07131,2246949.2956378353
1008860.1408930212,1.3353865162162711e-05,6.938368907516037e-07,3.163987278959853e-06,6.390913879384812e-07,1.0175677395716144e-05,8.952718575250922e-07,6.309100860632775e-05,6.424295773259813e-07,3.17479181545782e-05,1.423912137863943e-06,4.471218816063221e-06,1.945375032323245e-06,4.956293621517553e-12,642.371619129207,0.7117926448593208,15.22396,1.1398591069787267,96.44053709102937,15.22396,1139859.1069787268
1008228.8097344423,9.373008016029707e-06,7.380611771379555e-07,5.857682028758538e-06,5.308508120452832e-07,6.518937517045304e-06,1.677708155532794e-06,3.674577181281664e-05,6.830045114185318e-07,6.441490669531658e-05,1.059073411058542e-06,9.853453369090412e-06,8.550219886911083e-07,3.9685320572225455e-12,1298.6631674793593,0.4648791744817756,22.43091,1.7711902655577787,93.96575031848108,22.43091,1771190.2655577788
1008702.8572208595,5.564766670194467e-06,1.1397386026404343e-06,1.1058679148288878e-05,1.7195140077589975e-06,7.138457246098202e-06,1.1168556956171613e-06,6.866346625693724e-05,6.83415562678341e-07,3.548263386302487e-05,5.883448874726217e-07,2.377776712360827e-06,9.782218633143848e-07,4.945811958819775e-12,814.4534096856871,0.5226693686280037,29.44276,1.2971427791404884,90.8557734164597,29.44276,1297142.7791404885
0.11156117375413793,1.2734347019471129e-05,7.473521034320466e-07,8.940417208904047e-06,8.929523889556296e-07,8.40464004815067e-06,1.016402718175263e-06,5.981460196377832e-05,4.0635948354296334e-07,3.421911166196758e-05,1.11205675307905e-06,3.220737826625352e-06,7.986895282394922e-07,4.563728103841985e-12,1084.3903067122983,0.7032847082710789,66.05295,9.721668049834484,88.738184158789,66.05295,9721668.049834484
1006229.8007201803,1.670071684811155e-05,1.1628863799857284e-06,3.3623218059714754e-06,1.292856623734316e-06,9.362956983061427e-06,8.109863913842865e-07,3.5645617354484565e-05,7.05655406023944e-07,3.382083314275682e-05,1.133092399182578e-06,5.231617719734535e-06,1.795440543563174e-06,4.6421375598161936e-12,1133.1773454083004,0.5630894454350452,31.17193,3.7701992798197854,86.24466967282636,31.17193,3770199.2798197856
0.301061925,7.875544664703759e-06,6.005821748377685e-07,4.566687527399539e-06,1.0686006403006493e-06,4.223419478148404e-06,1.4490018781850077e-06,3.695369462754942e-05,5.118400504371764e-07,3.764427376816033e-05,1.1425733459386837e-06,4.250291583723591e-06,1.4277443479559058e-06,1.3911474056424315e-12,934.5010612979839,0.7301657986827729,39.85841,10.094448546774354,75.45866677198825,39.85841,10094448.546774354
1003067.541353785,6.7499338431214065e-06,6.809601318011454e-07,5.139727209598575e-06,6.450465824381698e-07,1.3276776312542183e-05,1.4315703494797145e-06,3.7014191005328695e-05,6.147207074926607e-07,2.2513618613745847e-05,1.856653981778336e-06,6.788135469363954e-06,1.9679751162679504e-06,1.2193124131895865e-12,920.0682280674287,0.5677771931063869,38.14215,15.588015281463589,56.93245864621499,38.14215,15588015.28146359
0.41997824782327997,7.383076659798632e-06,1.501024535043049e-06,4.540077036191676e-06,1.9101309712422984e-06,1.1444527803206948e-05,6.310605519394771e-07,2.6453020723437596e-05,4.332091766096017e-07,5.1651912527342356e-05,1.4667587720764752e-06,2.1741853994914273e-06,6.097099765765816e-07,2.6984385538800247e-12,1407.7959559762537,0.500892467140922,40.41793,5.0754910870688015,86.53382471722394,40.41793,5075491.087068802
1005833.4139721844,1.0998110308594294e-05,1.4896735334515341e-06,1.0319907720940074e-05,1.716171799564833e-06,1.5323690404635286e-05,1.8710726285834583e-06,3.376881948332056e-05,7.904186840546014e-07,2.862310298525459e-05,6.845043271050799e-07,8.75137972119033e-06,8.6913566746433e-07,1.7389968003813163e-12,369.6691650744374,0.536409409158367,29.07416,4.166586027815561,83.59416806338852,29.07416,4166586.0278155613
0.34003707383027365,1.5294969270641982e-05,8.606959493891063e-07,9.600408131703744e-06,1.1467662663897002e-06,4.6260221712458025e-06,1.0081404386027462e-06,2.7989393027664395e-05,6.373751380638501e-07,2.139272553504606e-05,1.485490887453685e-06,8.001709624612935e-06,7.218656085133304e-07,2.3506976157640296e-12,1276.4363968550595,0.534532699845041,38.16041,8.950394046789052,71.00840548890271,38.16041,8950394.046789052
0.17099729999999996,1.510602598240134e-05,1.4740084138911364e-06,3.972951226836005e-06,5.796554945579575e-07,1.8808834883201188e-05,1.2003892929017742e-06,5.773064676930774e-05,5.454184676559838e-07,2.0273728718652594e-05,6.30005871763401e-07,3.513287418445405e-06,7.695230311632229e-07,1.2591380251489742e-12,1242.8096205621944,0.5295933909642139,57.20036,25.35069135002017,65.64321211198869,57.20036,25350691.35002017
0.4650681078719775,3.7928428594065356e-05,8.8294419924208e-07,1.4800589067424671e-05,1.9201858403043687e-06,7.199433759421354e-06,1.5172184045771804e-06,3.888847194294697e-05,7.151791409999113e-07,7.476655986105915e-05,1.0727375318535803e-06,5.5802348378739165e-06,9.286843727463967e-07,1.8941414054046853e-12,1082.3562222313444,0.41681729325260186,27.27244,7.215543685120896,85.34018697114244,27.27244,7215543.685120896
1008234.2760600444,2.2443849494321392e-05,1.8685390819117206e-06,2.8101283780620462e-06,7.062314002252599e-07,4.514348679838628e-06,9.733776984980095e-07,6.983396176029744e-05,3.8776102251810134e-07,7.66176978401577e-05,1.7497319950323913e-06,4.926980794727553e-06,1.9038451386836082e-06,4.413695584203751e-12,1436.8466762410585,0.7102743404408985,32.03113,1.7657239399555995,91.87907619286082,32.03113,1765723.9399555996
0.4975637075967062,1.9799986062423386e-05,1.0569383088175706e-06,5.176513266899548e-06,1.0345238753102829e-06,8.71739530686778e-06,1.7892700092332336e-06,4.1090052545442825e-05,4.2334492559453084e-07,6.0425691967172165e-05,5.557767273849191e-07,7.264599188448321e-06,1.5274567584085238e-06,2.492208428106882e-12,1236.3646166868461,0.46947245769583357,29.85835,5.139946696131752,92.28791024576805,29.85835,5139946.696131753
0.369675375,2.7364442100396657e-05,9.644503726811608e-07,7.661031044390411e-06,8.61309515444685e-07,6.486979184720959e-06,9.038909186563823e-07,2.7681259064499404e-05,6.606094966699833e-07,4.2392350479093e-05,1.0091333447694028e-06,4.268251770768014e-06,5.136196399706131e-07,1.1348166156175089e-12,253.72568244067332,0.6108284189929611,30.70995,15.180141630898566,67.6201283036956,30.70995,15180141.630898567
0.18454492499999997,9.570448066442061e-06,1.2919493258074263e-06,2.706102906003492e-06,5.149143726126622e-07,1.1971053891575465e-05,1.3767294323876414e-06,4.966285321157822e-05,3.6104398062206316e-07,5.4502295750616184e-05,9.850007618440654e-07,3.228596153828066e-06,1.8586187619790497e-06,1.1135441484201655e-12,558.0548129139503,0.5993156868800937,55.39401,20.418236874671322,71.84604915541951,55.39401,20418236.87467132
1009108.9221539337,6.654800091251337e-06,1.6583824114584232e-06,2.2943839958161053e-06,1.666576431691129e-06,6.167724367723306e-06,8.889072782340324e-07,6.722008184991017e-05,4.6463751388511326e-07,5.576820727043232e-05,1.4741035577020612e-06,3.544231027866888e-06,8.775222206741492e-07,2.9900689084710546e-12,781.5114299112637,0.510309973868162,23.43783,0.8910778460663497,92.89178159836396,23.43783,891077.8460663497
1005759.1501330236,2.781204725874743e-05,6.875914869816257e-07,8.555018454398307e-06,5.399150460036943e-07,9.45577337049367e-06,1.4479424790032975e-06,2.9994735251985907e-05,5.553376250693419e-07,7.34978700640095e-05,6.494447103788249e-07,2.043590971502859e-06,1.91214332962467e-06,2.26390975545871e-12,841.4346462807532,0.7608347452816596,22.26158,4.240849866976376,90.60525782450878,22.26158,4240849.866976376
0.357580575,2.0941770937992574e-05,6.747078123056198e-07,5.8763531417311355e-06,1.22139366181254e-06,7.943140129921049e-06,1.5065430794720534e-06,6.629303200180761e-05,4.706250202339087e-07,7.757794144154802e-05,6.185912462110122e-07,2.483698597321826e-06,9.799996378551598e-07,1.5390326844973728e-12,1062.7577013595587,0.5368962958460082,32.32259,13.531303568327985,88.27422025310572,32.32259,13531303.568327986
0.45335437273352,2.1600795456442495e-05,1.1825667331316158e-06,5.056193278188495e-06,5.708990493294576e-07,4.295500222733286e-06,5.798352275058906e-07,3.6415961512546546e-05,5.85600776518502e-07,6.471259948924264e-05,9.772330914423539e-07,2.4743316935020985e-06,1.1767846506336517e-06,1.7575892285586275e-12,942.89446748722,0.41848806774365327,27.39504,7.647313090659199,88.1416525357551,27.39504,7647313.090659199
0.258220425,2.918358888070607e-05,6.196282471093426e-07,8.598428824284042e-06,8.15447132084939e-07,5.869579951929586e-06,1.3287447021013105e-06,7.669129084230772e-05,5.156370733828748e-07,2.0104266545973728e-05,7.256294959804982e-07,5.6698919259268835e-06,6.57657478210576e-07,2.153481480776884e-12,642.6056016771281,0.46461013434347453,45.57061,22.10943959424009,72.24708418326885,45.57061,22109439.59424009
1022575.3869749459,3.313770221391612e-05,8.05156988684776e-07,1.3969224441141819e-05,1.2001923366771608e-06,7.278547097282452e-06,7.821015592411822e-07,2.378061294926659e-05,5.072217840640965e-07,2.679614011495885e-05,1.1556592119810547e-06,4.084277853064589e-06,7.396141985529574e-07,1.3038924123008569e-12,225.21644514239628,0.7150232269365953,38.30354,23.207589279890843,37.42461302505415,38.30354,23207589.279890843
1007159.9643811391,1.001901425921715e-05,1.8310108037286148e-06,3.6805648887092796e-06,1.6453822520571537e-06,1.9837116553832137e-05,1.9004544065706703e-06,7.10818185287722e-05,4.5708948084529107e-07,6.153492097228427e-05,1.5729269816590972e-06,5.109829543705805e-06,6.228266764195511e-07,1.2332923553404845e-12,981.6771686348837,0.6068525878360157,25.4111,2.8400356188608806,89.96004880487904,25.4111,2840035.618860881
1009128.668978719,1.5542739401478248e-05,1.3069475537115144e-06,2.8617452464691123e-06,1.2365071594428625e-06,1.852711170813703e-05,1.9128087505009966e-06,7.110088287863334e-05,6.436222600624218e-07,2.772656460699329e-05,1.8000145121726e-06,4.023027617459338e-06,1.4936140981319416e-06,2.165295157167294e-12,1346.429052777179,0.5031531909020751,11.42893,0.8713310212809339,103.79559739387165,11.42893,871331.0212809339
1006763.1182308629,7.44223602830162e-06,7.638880940493332e-07,7.1125457945301875e-06,8.039711902720046e-07,6.527652506442338e-06,1.7332400307592402e-06,4.106143543124415e-05,4.106292945312856e-07,7.72198903839006e-05,8.425203846431067e-07,4.306517307978139e-06,7.983630715649823e-07,1.9224371161915394e-12,1124.3051648649011,0.5229540742123141,24.1647,3.236881769137096,92.48413562426113,24.1647,3236881.769137096
0.274519275,3.210908137634525e-05,1.6622046078996943e-06,7.374123961119091e-06,1.5908917349701182e-06,1.0734863962423763e-05,1.1039759316168405e-06,5.758920504174626e-05,4.3133356165742937e-07,7.241013138772198e-05,1.2265007823558344e-06,5.608739363835149e-06,5.949012499418103e-07,2.1337581404158853e-12,1323.3871910303099,0.784403503091826,43.39743,12.103816552694212,80.24122565254795,43.39743,12103816.552694213
1005670.6210303949,1.8396772016249802e-05,1.358476843724156e-06,6.276765516630123e-06,5.066170488802662e-07,4.446958380704347e-06,1.317683088583601e-06,3.906450810191162e-05,5.272615310758736e-07,2.3864888514572214e-05,1.691100335076686e-06,3.841267973621298e-06,1.3095268609102292e-06,4.756700130015839e-12,1283.276191949452,0.45035629977574154,41.86134,4.329378969605091,86.83056166774976,41.86134,4329378.969605091
1060000.0,8.616041866556168e-06,6.188147291883169e-07,2.1377325043780592e-06,8.858797455341138e-07,1.0499271325020962e-05,5.381583645446286e-07,5.739596452096609e-05,6.386130658407326e-07,2.901623132341769e-05,1.5804861658124874e-06,9.598555994147535e-06,1.7712177908544909e-06,2.981534286005251e-12,392.8010263054764,0.49669072362403033,-2.5378,0.0,0.0,-2.5378,0.0
0.330172875,3.5619522925894364e-05,5.853201211619298e-07,5.0542725118785374e-06,1.5574485688586508e-06,7.56577597566302e-06,1.7689402707753882e-06,2.862447679046507e-05,7.748525125040097e-07,3.1525464578163314e-05,1.1043180741617516e-06,7.10869787652053e-06,1.6906804635916181e-06,2.7748590822499037e-12,878.2143640940174,0.4503494886112402,35.97695,12.253293779957419,73.01730676415393,35.97695,12253293.77995742
0.19090424999999997,1.7790774193100288e-05,6.809158487902227e-07,1.4375400888580006e-05,1.1660574470470873e-06,1.9524596841396267e-05,7.299121604843194e-07,6.072348992136429e-05,4.1023371714941134e-07,4.439561315778412e-05,1.209778494270604e-06,7.656244427559443e-06,1.8995456232766698e-06,2.834651718496552e-12,619.9545063182252,0.5669025203120467,54.5461,27.593529083165826,69.08790918691126,54.5461,27593529.08316583
0.20084384999999996,1.186173878805925e-05,1.3077430717733676e-06,9.775867137029674e-06,1.5099499550182044e-06,4.567400368904992e-06,8.15537646403768e-07,6.616595909003812e-05,3.657600929758046e-07,2.5273429632707577e-05,9.091261592163922e-07,8.690261788400893e-06,1.3981389173276063e-06,2.113500689256575e-12,1213.1841533419556,0.5610736171139695,53.22082,11.203274706650665,82.20449569940727,53.22082,11203274.706650665
1005390.183347778,5.111410340428215e-06,1.356045716334461e-06,2.669206156481204e-06,1.0909123824522288e-06,1.00860857143626e-05,1.3253211686714953e-06,4.830960025620441e-05,5.084251660413816e-07,6.43015600263049e-05,8.785269620424563e-07,8.042759594973425e-06,1.2225067377681258e-06,1.6235440538426749e-12,787.0931294129011,0.5955562062544213,35.85923,4.6098166522219595,87.56372492966612,35.85923,4609816.652221959
0.25380824999999996,2.8800703745760856e-05,1.3299110871510173e-06,3.7965227967251674e-06,1.2460115487825576e-06,4.352654158465536e-06,1.7927245681407108e-06,2.552785322225182e-05,4.3904438340961953e-07,3.484869674387252e-05,9.899438666360776e-07,2.5200424607541493e-06,1.3292928033169917e-06,1.1034498799818524e-12,762.7283221165613,0.7801458399405621,46.1589,12.247645337823856,64.85574440289972,46.1589,12247645.337823857
1006387.20640616,2.7024620756300645e-05,7.246111599552148e-07,6.3183876486863335e-06,1.1842269706083198e-06,6.543181339495808e-06,6.88913777397108e-07,4.435624304719756e-05,5.754849022799279e-07,2.9370202487815593e-05,1.6327945629727405e-06,6.573666776123332e-06,1.2690401118419511e-06,4.02436553458828e-12,1228.5398691054052,0.6755558530889738,24.1306,3.6127935938399336,86.7825836073527,24.1306,3612793.5938399336
0.4409012206522476,7.187452574668026e-06,9.576827620528467e-07,8.095553939308133e-06,7.948462763691073e-07,5.502316044682562e-06,1.5740386457198615e-06,6.285340154752179e-05,3.8949197953984545e-07,2.7181595294987874e-05,5.13838766128638e-07,4.340257321667927e-06,7.343136882313317e-07,1.4918682456415346e-12,1367.5900741646767,0.6716856605058652,34.52252,6.007195173910096,87.40499657595397,34.52252,6007195.173910096
